symbol,date,time,price,volume
TSLA,3/5/2015,20:18:42,200.63,4877015
TSLA,3/5/2015,20:18:12,200.63,4877015
TSLA,3/5/2015,20:17:43,200.63,4877015
TSLA,3/5/2015,20:17:12,200.63,4877015
TSLA,3/5/2015,20:16:42,200.63,4877015
TSLA,3/5/2015,20:16:12,200.63,4877015
TSLA,3/5/2015,20:15:42,200.63,4877015
TSLA,3/5/2015,20:15:12,200.63,4877015
TSLA,3/5/2015,20:14:42,200.63,4877015
TSLA,3/5/2015,20:14:12,200.63,4876915
TSLA,3/5/2015,20:13:42,200.63,4876915
TSLA,3/5/2015,20:13:12,200.63,4876915
TSLA,3/5/2015,20:12:42,200.63,4876915
TSLA,3/5/2015,20:12:12,200.63,4876715
TSLA,3/5/2015,20:11:42,200.63,4876715
TSLA,3/5/2015,20:11:12,200.63,4876715
TSLA,3/5/2015,20:10:42,200.63,4876715
TSLA,3/5/2015,20:10:12,200.63,4876715
TSLA,3/5/2015,20:09:42,200.63,4876715
TSLA,3/5/2015,20:09:12,200.63,4876715
TSLA,3/5/2015,20:08:42,200.63,4876715
TSLA,3/5/2015,20:08:12,200.63,4876715
TSLA,3/5/2015,20:07:42,200.63,4876715
TSLA,3/5/2015,20:07:12,200.63,4876715
TSLA,3/5/2015,20:06:42,200.63,4876715
TSLA,3/5/2015,20:06:12,200.63,4876715
TSLA,3/5/2015,20:05:42,200.63,4876715
TSLA,3/5/2015,20:05:12,200.63,4876715
TSLA,3/5/2015,20:04:42,200.63,4876715
TSLA,3/5/2015,20:04:13,200.63,4876715
TSLA,3/5/2015,20:03:42,200.63,4876715
TSLA,3/5/2015,20:03:13,200.63,4876715
TSLA,3/5/2015,20:02:42,200.63,4876670
TSLA,3/5/2015,20:02:15,200.63,4876670
TSLA,3/5/2015,20:01:42,200.63,4876670
TSLA,3/5/2015,20:01:13,200.63,4876670
TSLA,3/5/2015,20:00:43,200.63,4876670
TSLA,3/5/2015,20:00:16,200.63,4876670
TSLA,3/5/2015,19:59:42,200.63,4876670
TSLA,3/5/2015,19:59:12,200.63,4876670
TSLA,3/5/2015,19:58:42,200.63,4876603
TSLA,3/5/2015,19:58:12,200.63,4876215
TSLA,3/5/2015,19:57:42,200.63,4876205
TSLA,3/5/2015,19:57:13,200.63,4876205
TSLA,3/5/2015,19:56:42,200.63,4876205
TSLA,3/5/2015,19:56:12,200.63,4876205
TSLA,3/5/2015,19:55:42,200.63,4876205
TSLA,3/5/2015,19:55:12,200.63,4875955
TSLA,3/5/2015,19:54:42,200.63,4875955
TSLA,3/5/2015,19:54:12,200.63,4875955
TSLA,3/5/2015,19:53:43,200.63,4875955
TSLA,3/5/2015,19:53:12,200.63,4875955
TSLA,3/5/2015,19:52:42,200.63,4875955
TSLA,3/5/2015,19:52:12,200.63,4875955
TSLA,3/5/2015,19:51:42,200.63,4875955
TSLA,3/5/2015,19:51:12,200.63,4875955
TSLA,3/5/2015,19:50:42,200.63,4875955
TSLA,3/5/2015,19:50:12,200.63,4875955
TSLA,3/5/2015,19:49:42,200.63,4875955
TSLA,3/5/2015,19:49:12,200.63,4875955
TSLA,3/5/2015,19:48:42,200.63,4875955
TSLA,3/5/2015,19:48:12,200.63,4875955
TSLA,3/5/2015,19:47:42,200.63,4875955
TSLA,3/5/2015,19:47:12,200.63,4875955
TSLA,3/5/2015,19:46:43,200.63,4875805
TSLA,3/5/2015,19:46:12,200.63,4875805
TSLA,3/5/2015,19:45:42,200.63,4875805
TSLA,3/5/2015,19:45:12,200.63,4875805
TSLA,3/5/2015,19:44:43,200.63,4875805
TSLA,3/5/2015,19:44:12,200.63,4875805
TSLA,3/5/2015,19:43:43,200.63,4875805
TSLA,3/5/2015,19:43:12,200.63,4875772
TSLA,3/5/2015,19:42:42,200.63,4875772
TSLA,3/5/2015,19:42:13,200.63,4875772
TSLA,3/5/2015,19:41:42,200.63,4875772
TSLA,3/5/2015,19:41:12,200.63,4875772
TSLA,3/5/2015,19:40:42,200.63,4875772
TSLA,3/5/2015,19:40:12,200.63,4875772
TSLA,3/5/2015,19:39:42,200.63,4875772
TSLA,3/5/2015,19:39:12,200.63,4875772
TSLA,3/5/2015,19:38:42,200.63,4875772
TSLA,3/5/2015,19:38:12,200.63,4875772
TSLA,3/5/2015,19:37:42,200.63,4875772
TSLA,3/5/2015,19:37:12,200.63,4875772
TSLA,3/5/2015,19:36:42,200.63,4875772
TSLA,3/5/2015,19:36:12,200.63,4875772
TSLA,3/5/2015,19:35:42,200.63,4875772
TSLA,3/5/2015,19:35:12,200.63,4875772
TSLA,3/5/2015,19:34:42,200.63,4875772
TSLA,3/5/2015,19:34:12,200.63,4875772
TSLA,3/5/2015,19:33:42,200.63,4875772
TSLA,3/5/2015,19:33:12,200.63,4875772
TSLA,3/5/2015,19:32:42,200.63,4875772
TSLA,3/5/2015,19:32:12,200.63,4875772
TSLA,3/5/2015,19:31:42,200.63,4875772
TSLA,3/5/2015,19:31:12,200.63,4875772
TSLA,3/5/2015,19:30:42,200.63,4875772
TSLA,3/5/2015,19:30:12,200.63,4875772
TSLA,3/5/2015,19:29:42,200.63,4875772
TSLA,3/5/2015,19:29:13,200.63,4875772
TSLA,3/5/2015,19:28:42,200.63,4875772
TSLA,3/5/2015,19:28:12,200.63,4875772
TSLA,3/5/2015,19:27:42,200.63,4875772
TSLA,3/5/2015,19:27:12,200.63,4875772
TSLA,3/5/2015,19:26:42,200.63,4875772
TSLA,3/5/2015,19:26:12,200.63,4875772
TSLA,3/5/2015,19:25:42,200.63,4875772
TSLA,3/5/2015,19:25:13,200.63,4875772
TSLA,3/5/2015,19:24:42,200.63,4875472
TSLA,3/5/2015,19:24:12,200.63,4875472
TSLA,3/5/2015,19:23:42,200.63,4875472
TSLA,3/5/2015,19:23:12,200.63,4875472
TSLA,3/5/2015,19:22:42,200.63,4875468
TSLA,3/5/2015,19:22:12,200.63,4875468
TSLA,3/5/2015,19:21:42,200.63,4875468
TSLA,3/5/2015,19:21:12,200.63,4875468
TSLA,3/5/2015,19:20:42,200.63,4875038
TSLA,3/5/2015,19:20:12,200.63,4875038
TSLA,3/5/2015,19:19:42,200.63,4875038
TSLA,3/5/2015,19:19:12,200.63,4875038
TSLA,3/5/2015,19:18:42,200.63,4875038
TSLA,3/5/2015,19:18:12,200.63,4875038
TSLA,3/5/2015,19:17:42,200.63,4875038
TSLA,3/5/2015,19:17:12,200.63,4875038
TSLA,3/5/2015,19:16:42,200.63,4875018
TSLA,3/5/2015,19:16:12,200.63,4875018
TSLA,3/5/2015,19:15:42,200.63,4875018
TSLA,3/5/2015,19:15:12,200.63,4875018
TSLA,3/5/2015,19:14:42,200.63,4875018
TSLA,3/5/2015,19:14:12,200.63,4875018
TSLA,3/5/2015,19:13:42,200.63,4875018
TSLA,3/5/2015,19:13:12,200.63,4875018
TSLA,3/5/2015,19:12:42,200.63,4875018
TSLA,3/5/2015,19:12:12,200.63,4875018
TSLA,3/5/2015,19:11:42,200.63,4875010
TSLA,3/5/2015,19:11:12,200.63,4875010
TSLA,3/5/2015,19:10:42,200.63,4875010
TSLA,3/5/2015,19:10:12,200.63,4875010
TSLA,3/5/2015,19:09:43,200.63,4874810
TSLA,3/5/2015,19:09:12,200.63,4874410
TSLA,3/5/2015,19:08:43,200.63,4874118
TSLA,3/5/2015,19:08:12,200.63,4874118
TSLA,3/5/2015,19:07:43,200.63,4874118
TSLA,3/5/2015,19:07:12,200.63,4874118
TSLA,3/5/2015,19:06:42,200.63,4874118
TSLA,3/5/2015,19:06:12,200.63,4874118
TSLA,3/5/2015,19:05:42,200.63,4874118
TSLA,3/5/2015,19:05:12,200.63,4874118
TSLA,3/5/2015,19:04:42,200.63,4874118
TSLA,3/5/2015,19:04:12,200.63,4874118
TSLA,3/5/2015,19:03:42,200.63,4874118
TSLA,3/5/2015,19:03:12,200.63,4874098
TSLA,3/5/2015,19:02:42,200.63,4874098
TSLA,3/5/2015,19:02:12,200.63,4874098
TSLA,3/5/2015,19:01:42,200.63,4874098
TSLA,3/5/2015,19:01:12,200.63,4874098
TSLA,3/5/2015,19:00:42,200.63,4874098
TSLA,3/5/2015,19:00:12,200.63,4874098
TSLA,3/5/2015,18:59:42,200.63,4874098
TSLA,3/5/2015,18:59:12,200.63,4874098
TSLA,3/5/2015,18:58:42,200.63,4874098
TSLA,3/5/2015,18:58:12,200.63,4874098
TSLA,3/5/2015,18:57:42,200.63,4874098
TSLA,3/5/2015,18:57:12,200.63,4874098
TSLA,3/5/2015,18:56:42,200.63,4874098
TSLA,3/5/2015,18:56:12,200.63,4874068
TSLA,3/5/2015,18:55:42,200.63,4874068
TSLA,3/5/2015,18:55:12,200.63,4874068
TSLA,3/5/2015,18:54:42,200.63,4874068
TSLA,3/5/2015,18:54:12,200.63,4874068
TSLA,3/5/2015,18:53:42,200.63,4874068
TSLA,3/5/2015,18:53:12,200.63,4873935
TSLA,3/5/2015,18:52:42,200.63,4873935
TSLA,3/5/2015,18:52:12,200.63,4873935
TSLA,3/5/2015,18:51:42,200.63,4873935
TSLA,3/5/2015,18:51:12,200.63,4873935
TSLA,3/5/2015,18:50:42,200.63,4873922
TSLA,3/5/2015,18:50:12,200.63,4873922
TSLA,3/5/2015,18:49:42,200.63,4873882
TSLA,3/5/2015,18:49:12,200.63,4873882
TSLA,3/5/2015,18:48:42,200.63,4873882
TSLA,3/5/2015,18:48:12,200.63,4873882
TSLA,3/5/2015,18:47:42,200.63,4873762
TSLA,3/5/2015,18:47:12,200.63,4873762
TSLA,3/5/2015,18:46:42,200.63,4873762
TSLA,3/5/2015,18:46:12,200.63,4872094
TSLA,3/5/2015,18:45:42,200.63,4872094
TSLA,3/5/2015,18:45:12,200.63,4872094
TSLA,3/5/2015,18:44:42,200.63,4872094
TSLA,3/5/2015,18:44:12,200.63,4871994
TSLA,3/5/2015,18:43:42,200.63,4871994
TSLA,3/5/2015,18:43:12,200.63,4871970
TSLA,3/5/2015,18:42:42,200.63,4871946
TSLA,3/5/2015,18:42:12,200.63,4871836
TSLA,3/5/2015,18:41:42,200.63,4871836
TSLA,3/5/2015,18:41:12,200.63,4871836
TSLA,3/5/2015,18:40:43,200.63,4871736
TSLA,3/5/2015,18:40:12,200.63,4871686
TSLA,3/5/2015,18:39:42,200.63,4871686
TSLA,3/5/2015,18:39:12,200.63,4871686
TSLA,3/5/2015,18:38:42,200.63,4871686
TSLA,3/5/2015,18:38:14,200.63,4871686
TSLA,3/5/2015,18:37:42,200.63,4871686
TSLA,3/5/2015,18:37:12,200.63,4871686
TSLA,3/5/2015,18:36:42,200.63,4871636
TSLA,3/5/2015,18:36:12,200.63,4871636
TSLA,3/5/2015,18:35:42,200.63,4871636
TSLA,3/5/2015,18:35:12,200.63,4871636
TSLA,3/5/2015,18:34:42,200.63,4871636
TSLA,3/5/2015,18:34:13,200.63,4871636
TSLA,3/5/2015,18:33:43,200.63,4871636
TSLA,3/5/2015,18:33:12,200.63,4871636
TSLA,3/5/2015,18:32:42,200.63,4871636
TSLA,3/5/2015,18:32:12,200.63,4871636
TSLA,3/5/2015,18:31:42,200.63,4871636
TSLA,3/5/2015,18:31:15,200.63,4871636
TSLA,3/5/2015,18:30:42,200.63,4871636
TSLA,3/5/2015,18:30:12,200.63,4871636
TSLA,3/5/2015,18:29:42,200.63,4871636
TSLA,3/5/2015,18:29:12,200.63,4871636
TSLA,3/5/2015,18:28:43,200.63,4871636
TSLA,3/5/2015,18:28:12,200.63,4871636
TSLA,3/5/2015,18:27:42,200.63,4871636
TSLA,3/5/2015,18:27:12,200.63,4870136
TSLA,3/5/2015,18:26:42,200.63,4870136
TSLA,3/5/2015,18:26:12,200.63,4870136
TSLA,3/5/2015,18:25:42,200.63,4870136
TSLA,3/5/2015,18:25:12,200.63,4870136
TSLA,3/5/2015,18:24:43,200.63,4870136
TSLA,3/5/2015,18:24:12,200.63,4870136
TSLA,3/5/2015,18:23:46,200.63,4870136
TSLA,3/5/2015,18:23:12,200.63,4870136
TSLA,3/5/2015,18:22:42,200.63,4870136
TSLA,3/5/2015,18:22:12,200.63,4870136
TSLA,3/5/2015,18:21:42,200.63,4870136
TSLA,3/5/2015,18:21:12,200.63,4870136
TSLA,3/5/2015,18:20:42,200.63,4870136
TSLA,3/5/2015,18:20:12,200.63,4870136
TSLA,3/5/2015,18:19:42,200.63,4870136
TSLA,3/5/2015,18:19:12,200.63,4870136
TSLA,3/5/2015,18:18:42,200.63,4870136
TSLA,3/5/2015,18:18:12,200.63,4870136
TSLA,3/5/2015,18:17:42,200.63,4870136
TSLA,3/5/2015,18:17:12,200.63,4870136
TSLA,3/5/2015,18:16:42,200.63,4870136
TSLA,3/5/2015,18:16:12,200.63,4870136
TSLA,3/5/2015,18:15:42,200.63,4870136
TSLA,3/5/2015,18:15:12,200.63,4870136
TSLA,3/5/2015,18:14:42,200.63,4870136
TSLA,3/5/2015,18:14:12,200.63,4870136
TSLA,3/5/2015,18:13:42,200.63,4870136
TSLA,3/5/2015,18:13:12,200.63,4870136
TSLA,3/5/2015,18:12:42,200.63,4870136
TSLA,3/5/2015,18:12:12,200.63,4870136
TSLA,3/5/2015,18:11:42,200.63,4870136
TSLA,3/5/2015,18:11:12,200.63,4870136
TSLA,3/5/2015,18:10:42,200.63,4870136
TSLA,3/5/2015,18:10:12,200.63,4870136
TSLA,3/5/2015,18:09:42,200.63,4870136
TSLA,3/5/2015,18:09:12,200.63,4870136
TSLA,3/5/2015,18:08:43,200.63,4870136
TSLA,3/5/2015,18:08:12,200.63,4870136
TSLA,3/5/2015,18:07:42,200.63,4870136
TSLA,3/5/2015,18:07:12,200.63,4870136
TSLA,3/5/2015,18:06:42,200.63,4870136
TSLA,3/5/2015,18:06:13,200.63,4870136
TSLA,3/5/2015,18:05:42,200.63,4870136
TSLA,3/5/2015,18:05:12,200.63,4870136
TSLA,3/5/2015,18:04:42,200.63,4870136
TSLA,3/5/2015,18:04:12,200.63,4870136
TSLA,3/5/2015,18:03:42,200.63,4870136
TSLA,3/5/2015,18:03:12,200.63,4870136
TSLA,3/5/2015,18:02:42,200.63,4870136
TSLA,3/5/2015,18:02:12,200.63,4870136
TSLA,3/5/2015,18:01:42,200.63,4870136
TSLA,3/5/2015,18:01:12,200.63,4870136
TSLA,3/5/2015,18:00:42,200.63,4870136
TSLA,3/5/2015,18:00:13,200.63,4870136
TSLA,3/5/2015,17:59:42,200.63,4870136
TSLA,3/5/2015,17:59:14,200.63,4870136
TSLA,3/5/2015,17:58:42,200.63,4870136
TSLA,3/5/2015,17:58:12,200.63,4870136
TSLA,3/5/2015,17:57:42,200.63,4870136
TSLA,3/5/2015,17:57:12,200.63,4870136
TSLA,3/5/2015,17:56:42,200.63,4870136
TSLA,3/5/2015,17:56:12,200.63,4870136
TSLA,3/5/2015,17:55:42,200.63,4870136
TSLA,3/5/2015,17:55:12,200.63,4870136
TSLA,3/5/2015,17:54:42,200.63,4870136
TSLA,3/5/2015,17:54:12,200.63,4870136
TSLA,3/5/2015,17:53:42,200.63,4870136
TSLA,3/5/2015,17:53:12,200.63,4870136
TSLA,3/5/2015,17:52:42,200.63,4870131
TSLA,3/5/2015,17:52:13,200.63,4870131
TSLA,3/5/2015,17:51:42,200.63,4870131
TSLA,3/5/2015,17:51:12,200.63,4870131
TSLA,3/5/2015,17:50:42,200.63,4870131
TSLA,3/5/2015,17:50:12,200.63,4870131
TSLA,3/5/2015,17:49:42,200.63,4870131
TSLA,3/5/2015,17:49:12,200.63,4870131
TSLA,3/5/2015,17:48:42,200.63,4870131
TSLA,3/5/2015,17:48:12,200.63,4870131
TSLA,3/5/2015,17:47:42,200.63,4870131
TSLA,3/5/2015,17:47:12,200.63,4870131
TSLA,3/5/2015,17:46:42,200.63,4870131
TSLA,3/5/2015,17:46:12,200.63,4870131
TSLA,3/5/2015,17:45:42,200.63,4870131
TSLA,3/5/2015,17:45:12,200.63,4870131
TSLA,3/5/2015,17:44:42,200.63,4870131
TSLA,3/5/2015,17:44:12,200.63,4870131
TSLA,3/5/2015,17:43:42,200.63,4870131
TSLA,3/5/2015,17:43:12,200.63,4870131
TSLA,3/5/2015,17:42:42,200.63,4870131
TSLA,3/5/2015,17:42:12,200.63,4870131
TSLA,3/5/2015,17:41:42,200.63,4870131
TSLA,3/5/2015,17:41:12,200.63,4870131
TSLA,3/5/2015,17:40:42,200.63,4870131
TSLA,3/5/2015,17:40:12,200.63,4870131
TSLA,3/5/2015,17:39:42,200.63,4870131
TSLA,3/5/2015,17:39:12,200.63,4870131
TSLA,3/5/2015,17:38:42,200.63,4870131
TSLA,3/5/2015,17:38:12,200.63,4870131
TSLA,3/5/2015,17:37:42,200.63,4870131
TSLA,3/5/2015,17:37:12,200.63,4870119
TSLA,3/5/2015,17:36:43,200.63,4870119
TSLA,3/5/2015,17:36:12,200.63,4870119
TSLA,3/5/2015,17:35:42,200.63,4870119
TSLA,3/5/2015,17:35:12,200.63,4870119
TSLA,3/5/2015,17:34:42,200.63,4870119
TSLA,3/5/2015,17:34:12,200.63,4870019
TSLA,3/5/2015,17:33:42,200.63,4870019
TSLA,3/5/2015,17:33:13,200.63,4870019
TSLA,3/5/2015,17:32:42,200.63,4869919
TSLA,3/5/2015,17:32:12,200.63,4869919
TSLA,3/5/2015,17:31:42,200.63,4869919
TSLA,3/5/2015,17:31:12,200.63,4869919
TSLA,3/5/2015,17:30:42,200.63,4869919
TSLA,3/5/2015,17:30:12,200.63,4869919
TSLA,3/5/2015,17:29:42,200.63,4869919
TSLA,3/5/2015,17:29:12,200.63,4869919
TSLA,3/5/2015,17:28:42,200.63,4869865
TSLA,3/5/2015,17:28:12,200.63,4869865
TSLA,3/5/2015,17:27:42,200.63,4869865
TSLA,3/5/2015,17:27:12,200.63,4869864
TSLA,3/5/2015,17:26:42,200.63,4869864
TSLA,3/5/2015,17:26:13,200.63,4869864
TSLA,3/5/2015,17:25:42,200.63,4869819
TSLA,3/5/2015,17:25:12,200.63,4869819
TSLA,3/5/2015,17:24:42,200.63,4869819
TSLA,3/5/2015,17:24:12,200.63,4869819
TSLA,3/5/2015,17:23:43,200.63,4869819
TSLA,3/5/2015,17:23:12,200.63,4869819
TSLA,3/5/2015,17:22:42,200.63,4869819
TSLA,3/5/2015,17:22:12,200.63,4869819
TSLA,3/5/2015,17:21:42,200.63,4869819
TSLA,3/5/2015,17:21:12,200.63,4869819
TSLA,3/5/2015,17:20:42,200.63,4869819
TSLA,3/5/2015,17:20:12,200.63,4869819
TSLA,3/5/2015,17:19:42,200.63,4869819
TSLA,3/5/2015,17:19:12,200.63,4869819
TSLA,3/5/2015,17:18:42,200.63,4869819
TSLA,3/5/2015,17:18:12,200.63,4869819
TSLA,3/5/2015,17:17:42,200.63,4869664
TSLA,3/5/2015,17:17:12,200.63,4869619
TSLA,3/5/2015,17:16:42,200.63,4869619
TSLA,3/5/2015,17:16:12,200.63,4869619
TSLA,3/5/2015,17:15:42,200.63,4869619
TSLA,3/5/2015,17:15:13,200.63,4869619
TSLA,3/5/2015,17:14:42,200.63,4869619
TSLA,3/5/2015,17:14:12,200.63,4869619
TSLA,3/5/2015,17:13:42,200.63,4869619
TSLA,3/5/2015,17:13:12,200.63,4869619
TSLA,3/5/2015,17:12:42,200.63,4869619
TSLA,3/5/2015,17:12:12,200.63,4869619
TSLA,3/5/2015,17:11:42,200.63,4869619
TSLA,3/5/2015,17:11:12,200.63,4869619
TSLA,3/5/2015,17:10:42,200.63,4869619
TSLA,3/5/2015,17:10:12,200.63,4869619
TSLA,3/5/2015,17:09:42,200.63,4869619
TSLA,3/5/2015,17:09:12,200.63,4869619
TSLA,3/5/2015,17:08:42,200.63,4869619
TSLA,3/5/2015,17:08:13,200.63,4869619
TSLA,3/5/2015,17:07:42,200.63,4869614
TSLA,3/5/2015,17:07:12,200.63,4869614
TSLA,3/5/2015,17:06:42,200.63,4869614
TSLA,3/5/2015,17:06:12,200.63,4869614
TSLA,3/5/2015,17:05:42,200.63,4869614
TSLA,3/5/2015,17:05:12,200.63,4869614
TSLA,3/5/2015,17:04:42,200.63,4869614
TSLA,3/5/2015,17:04:12,200.63,4869614
TSLA,3/5/2015,17:03:43,200.63,4869614
TSLA,3/5/2015,17:03:12,200.63,4869614
TSLA,3/5/2015,17:02:42,200.63,4869614
TSLA,3/5/2015,17:02:12,200.63,4869614
TSLA,3/5/2015,17:01:42,200.63,4869614
TSLA,3/5/2015,17:01:12,200.63,4869614
TSLA,3/5/2015,17:00:42,200.63,4869614
TSLA,3/5/2015,17:00:12,200.63,4869614
TSLA,3/5/2015,16:59:42,200.63,4869614
TSLA,3/5/2015,16:59:13,200.63,4869614
TSLA,3/5/2015,16:58:42,200.63,4869614
TSLA,3/5/2015,16:58:12,200.63,4869614
TSLA,3/5/2015,16:57:42,200.63,4869614
TSLA,3/5/2015,16:57:12,200.63,4869614
TSLA,3/5/2015,16:56:42,200.63,4869614
TSLA,3/5/2015,16:56:12,200.63,4869614
TSLA,3/5/2015,16:55:42,200.63,4869614
TSLA,3/5/2015,16:55:12,200.63,4869614
TSLA,3/5/2015,16:54:42,200.63,4869614
TSLA,3/5/2015,16:54:12,200.63,4869614
TSLA,3/5/2015,16:53:42,200.63,4869614
TSLA,3/5/2015,16:53:12,200.63,4869614
TSLA,3/5/2015,16:52:42,200.63,4869614
TSLA,3/5/2015,16:52:12,200.63,4869614
TSLA,3/5/2015,16:51:42,200.63,4869614
TSLA,3/5/2015,16:51:12,200.63,4869614
TSLA,3/5/2015,16:50:42,200.63,4869614
TSLA,3/5/2015,16:50:12,200.63,4869614
TSLA,3/5/2015,16:49:42,200.63,4869614
TSLA,3/5/2015,16:49:13,200.63,4869614
TSLA,3/5/2015,16:48:44,200.63,4869614
TSLA,3/5/2015,16:48:12,200.63,4869614
TSLA,3/5/2015,16:47:42,200.63,4869614
TSLA,3/5/2015,16:47:12,200.63,4869614
TSLA,3/5/2015,16:46:42,200.63,4869614
TSLA,3/5/2015,16:46:12,200.63,4869614
TSLA,3/5/2015,16:45:45,200.63,4869614
TSLA,3/5/2015,16:45:12,200.63,4869614
TSLA,3/5/2015,16:44:42,200.63,4867940
TSLA,3/5/2015,16:44:12,200.63,4867940
TSLA,3/5/2015,16:43:42,200.63,4867940
TSLA,3/5/2015,16:43:12,200.63,4867940
TSLA,3/5/2015,16:42:43,200.63,4867540
TSLA,3/5/2015,16:42:12,200.63,4867540
TSLA,3/5/2015,16:41:42,200.63,4858935
TSLA,3/5/2015,16:41:13,200.63,4858935
TSLA,3/5/2015,16:40:42,200.63,4858935
TSLA,3/5/2015,16:40:12,200.63,4858885
TSLA,3/5/2015,16:39:42,200.63,4858385
TSLA,3/5/2015,16:39:12,200.63,4858385
TSLA,3/5/2015,16:38:42,200.63,4858385
TSLA,3/5/2015,16:38:12,200.63,4858385
TSLA,3/5/2015,16:37:42,200.63,4858385
TSLA,3/5/2015,16:37:12,200.63,4858385
TSLA,3/5/2015,16:36:42,200.63,4857885
TSLA,3/5/2015,16:36:12,200.63,4857885
TSLA,3/5/2015,16:35:42,200.63,4857885
TSLA,3/5/2015,16:35:13,200.63,4857885
TSLA,3/5/2015,16:34:42,200.63,4857885
TSLA,3/5/2015,16:34:12,200.63,4856885
TSLA,3/5/2015,16:33:42,200.63,4856885
TSLA,3/5/2015,16:33:12,200.63,4856385
TSLA,3/5/2015,16:32:42,200.63,4856320
TSLA,3/5/2015,16:32:12,200.63,4855820
TSLA,3/5/2015,16:31:42,200.63,4855820
TSLA,3/5/2015,16:31:12,200.63,4855820
TSLA,3/5/2015,16:30:42,200.63,4855810
TSLA,3/5/2015,16:30:12,200.63,4855810
TSLA,3/5/2015,16:29:42,200.63,4855810
TSLA,3/5/2015,16:29:12,200.63,4855506
TSLA,3/5/2015,16:28:42,200.63,4855490
TSLA,3/5/2015,16:28:12,200.63,4855490
TSLA,3/5/2015,16:27:42,200.63,4855490
TSLA,3/5/2015,16:27:12,200.63,4855490
TSLA,3/5/2015,16:26:46,200.63,4855490
TSLA,3/5/2015,16:26:12,200.63,4855490
TSLA,3/5/2015,16:25:42,200.63,4853890
TSLA,3/5/2015,16:25:12,200.63,4853890
TSLA,3/5/2015,16:24:42,200.63,4853890
TSLA,3/5/2015,16:24:12,200.63,4853890
TSLA,3/5/2015,16:23:42,200.63,4853110
TSLA,3/5/2015,16:23:12,200.63,4853110
TSLA,3/5/2015,16:22:42,200.63,4851598
TSLA,3/5/2015,16:22:12,200.63,4851210
TSLA,3/5/2015,16:21:42,200.63,4851210
TSLA,3/5/2015,16:21:12,200.63,4851210
TSLA,3/5/2015,16:20:42,200.63,4851210
TSLA,3/5/2015,16:20:12,200.63,4851210
TSLA,3/5/2015,16:19:42,200.63,4851190
